ParentId,,,,
4432,39665.24584,39665.24241,0.003424807,
4433,39665.24713,39665.24289,0.004239622,
4434,39665.24891,39665.24372,0.005194406,
4442,39665.26425,39665.24889,0.015365741,
4458,39665.28713,39665.26706,0.020068711,
4506,39665.33466,39665.3296,0.005060069,
4508,39665.46958,39665.33084,0.138746065,
4511,39665.45313,39665.33647,0.116664738,
4519,39665.44797,39665.34777,0.100201582,
4529,39665.37331,39665.35799,0.015316975,
4533,39665.37336,39665.36467,0.00868858,
4541,39665.4658,39665.37382,0.091973418,
4544,39665.39148,39665.38116,0.010322955,
4545,39665.40519,39665.39006,0.015124884,
4556,39665.4236,39665.41742,0.006179167,
4565,39665.43446,39665.43075,0.003713349,
4582,39665.46413,39665.46154,0.002587924,
4610,39665.50258,39665.50058,0.001991011,
4612,39665.53368,39665.50086,0.032813117,
4617,39665.53701,39665.50403,0.032976698,
4622,39665.51415,39665.50904,0.005109221,
4627,39665.52248,39665.51487,0.007603627,
4629,39665.52072,39665.5186,0.002125154,
4630,39665.74558,39665.51864,0.226937577,
4638,39665.52924,39665.52202,0.007225347,
4661,39665.60841,39665.53587,0.072546065,
4664,39665.5384,39665.53703,0.001370795,
4665,39665.53967,39665.53809,0.001579668,
4670,39665.54516,39665.53996,0.005201466,
4677,39665.54624,39665.54176,0.00448017,
4684,39665.56354,39665.54558,0.017959414,
4689,39665.55054,39665.54773,0.002806211,
4724,39665.58115,39665.5792,0.001947839,
4736,40299.67316,39665.58708,634.0860819,
4738,39665.59357,39665.58844,0.005129089,
4752,39665.97662,39665.59803,0.378582292,
4782,39665.62696,39665.61041,0.016550733,
4785,39670.7875,39665.61071,5.176794174,
4794,39665.68651,39665.6123,0.074206636,
4816,39665.62449,39665.62291,0.001570833,
4824,39665.62796,39665.6254,0.002564468,
4839,39665.64182,39665.63346,0.008360147,
4849,39665.86051,39665.64074,0.219764236,
4850,39665.73479,39665.64131,0.093479475,
4860,39671.32837,39665.6486,5.679767361,
4870,39665.66477,39665.65499,0.009776235,
4880,39665.66564,39665.66276,0.002884028,
4884,39665.67498,39665.6654,0.009584491,
4891,39665.67999,39665.67123,0.008759336,
4911,39665.6852,39665.68033,0.004866011,
4913,39665.68804,39665.68194,0.00610733,
4922,39665.69196,39665.68787,0.004088735,
4923,39665.70272,39665.68803,0.014688465,
4930,41475.60664,39665.69135,1809.915282,
4939,39665.7661,39665.69366,0.072443326,
4941,39665.70487,39665.69581,0.009060532,
4942,39665.7019,39665.69678,0.005116435,
4949,39665.70112,39665.69899,0.002133835,
4954,39665.70198,39665.70049,0.001495563,
4973,39665.71326,39665.70999,0.003263889,
4986,39665.72197,39665.71816,0.003810648,
4994,39665.72557,39665.72126,0.004306829,
4995,39665.72296,39665.72149,0.001468981,
5002,39666.52011,39665.7236,0.796513233,
5013,39665.74291,39665.72797,0.01494919,
5017,39665.85124,39665.73,0.121239892,
5024,39665.74467,39665.73227,0.012399537,
5025,39665.73822,39665.73361,0.004605478,
5027,39665.7375,39665.73483,0.002673688,
5061,39665.75187,39665.74979,0.002078742,
5071,39665.75619,39665.7538,0.002389313,
5075,39665.75837,39665.75542,0.002950116,
5078,39665.75888,39665.75714,0.001736613,
5084,39665.76246,39665.76111,0.001351852,
5087,39665.76432,39665.76206,0.002255363,
5102,39665.7784,39665.76681,0.01158939,
5118,39665.78944,39665.77179,0.017649614,
5134,39665.7873,39665.78322,0.004073148,
5136,39665.87315,39665.78332,0.089835841,
5142,39665.78863,39665.78619,0.002432099,
5170,39665.8036,39665.79588,0.007729282,
5179,39665.80402,39665.80075,0.003268981,
5188,39665.80725,39665.80587,0.001376003,
5194,39665.8096,39665.80779,0.001809722,
5222,39665.82195,39665.81911,0.002834182,
5223,39665.82801,39665.82108,0.006930324,
5226,39665.83098,39665.82416,0.00682037,
5242,39665.83675,39665.83418,0.002565702,
5251,39666.13183,39665.84186,0.289965934,
5260,39665.87339,39665.84852,0.024864468,
5263,39665.99818,39665.8499,0.148282562,
5264,39665.85534,39665.85039,0.004942207,
5269,39665.85524,39665.85417,0.001068171,
5307,39665.88145,39665.87377,0.007677816,
5313,39665.88226,39665.88015,0.002115046,
5323,39665.88808,39665.88502,0.003060957,
5328,39665.89762,39665.88746,0.010156867,
5329,39665.88971,39665.88748,0.002232948,
5349,39666.73406,39665.89721,0.836846721,
5374,39665.96954,39665.91248,0.057054475,
5396,39665.98387,39665.92368,0.060196875,
